LeaseNumber,City,Address,State,Lat,Long,AnnualRent,LeaseName,Status
LGA61092,VALDOSTA,106 S PATTERSON ST,GA,30.8302,-83.278871,123964,"Saxena, Rishi K",
LGA61039,ATLANTA,6 EXECUTIVE PARK DR NE,GA,33.82897,-84.336871,502107,"EUEP, LLC",
LGA00176,ATLANTA,285 PEACHTREE CENTER AVE NE,GA,33.76198,-84.385581,1236141,ACP Marquis II LLC,
LGA60467,ATLANTA,285 PEACHTREE CENTER AVE NE,GA,33.76198,-84.385581,165535,ACP MARQUIS II LLC,
LGA40156,COLUMBUS,233 12th St,GA,32.46901,-84.989381,15553,"FIRST BAPTIST PROPERTIES, INC.",
LGA62100,ATLANTA,3003 CHAMBLEE TUCKER RD,GA,33.8784694,-84.2684,1442719,"ATPA Rutgers, LLC",
LGA62117,SAVANNAH,111 E LIBERTY ST,GA,32.07397,-81.091981,14778,SMALL BUSINESS ASSISTANCE CORP,
LGA46096,ATLANTA,233 PEACHTREE ST NE,GA,33.76075,-84.386411,584731,ACP Peachtree Center LLC,
LGA46116,ATLANTA,233 PEACHTREE ST NE,GA,33.76075,-84.386411,157183,ACP Peachtree Center LLC,
LGA47155,ATLANTA,233 PEACHTREE ST NE,GA,33.76075,-84.386411,203891,ACP Peachtree Center LLC,
LGA50047,ATLANTA,233 PEACHTREE ST NE,GA,33.76075,-84.386411,191237,ACP PEACHTREE CENTER LLC,
LGA61115,ATLANTA,233 PEACHTREE ST NE,GA,33.76075,-84.386411,63898,ACP Peachtree Center LLC,
LGA61123,ATLANTA,233 PEACHTREE ST NE,GA,33.76075,-84.386411,75764,ACP Peachtree Center LLC,
LGA61977,ATLANTA,233 PEACHTREE ST NE,GA,33.76075,-84.386411,793903,ACP Peachtree Center LLC,
LGA62455,ATLANTA,2920 BRANDYWINE RD,GA,33.87183,-84.270681,1640010,"ATPA Colgate, LLC",
LGA38099,ATLANTA,40 MARIETTA STREET,GA,33.7549713,-84.390954,2408653,Nakash Five Points LLC,
LGA62168,SAVANNAH,56 PARK OF COMMERCE BLVD,GA,32.0687,-81.163241,258149,"SAV, LLC",
LGA62169,SAVANNAH,56 PARK OF COMMERCE BLVD,GA,32.0687,-81.163241,121328,"SAV, LLC",
LGA39113,ATLANTA,8 CORPORATE BOULEVARD,GA,33.8259818,-84.323218,3688143,GOVERNMENT PROPERTIES INCOME TRUST LLC,
LGA62173,WAYCROSS,303 ISABELLA ST,GA,31.211269,-82.357282,251897,"UIRC-GSAVI WAYCROSS GA, LLC",
LGA62608,SAVANNAH,49 Park of Commerce Blvd,GA,32.06867,-81.164131,160471,ALLIANCE LAND GROUP LLC,
LGA60374,DALTON,920 Abutment Rd,GA,34.75965,-84.962951,161741,ALLIANCE LAND GROUP LLC,
LGA48084,COLUMBUS,1246 1ST AVE,GA,32.47003,-84.990811,167249,"SUNTRUST BANKS, INC.",
LGA61044,COLUMBUS,1246 1ST AVE,GA,32.47003,-84.990811,106389,"Suntrust Banks, Inc.",
LGA61109,COLUMBUS,1246 1ST AVE,GA,32.47003,-84.990811,97021,"Suntrust Banks, Inc.",
LGA62347,ST MARYS,110 E. ST. MARYS ST.,GA,30.8643,-81.450309,23300,LANG'S SEAFOOD,
LGA61116,ELBERTON,1166 ATHENS TECH RD,GA,34.10907,-82.897171,314480,"ANDSMITH COMMERCIAL, LLC",
LGA00215,AUGUSTA,801 BROAD ST,GA,33.47573,-81.965351,59245,JORDAN TROTTER COMMERCIAL REALTY,
LGA00359,AUGUSTA,801 BROAD ST,GA,33.47573,-81.965351,39834,JORDAN TROTTER COMMERCIAL REALTY,
LGA59167,AUGUSTA,801 BROAD ST,GA,33.47573,-81.965351,17276,JORDAN TROTTER COMMERCIAL REALTY,
LGA61989,AUGUSTA,801 BROAD ST,GA,33.47573,-81.965351,59607,JORDAN TROTTER COMMERCIAL REALTY,
LGA40068,ATLANTA,2900 Woodcock Blvd,GA,33.87669,-84.270121,2510012,"BOYD ATLANTA COLUMBIA, LLC",
LGA62335,WARNER ROBINS,220 Carl Vinson Pkwy,GA,32.59912,-83.664441,225256,"MORWOOD WARNER ROBINS, LLC",
LGA60402,ATLANTA,1825 CENTURY BLVD NE,GA,33.84479,-84.312991,2244762,"HIGHWOODS PROPERTIES, INC.",
LGA60188,MACON,484 MULBERRY ST,GA,32.83634,-83.626121,292149,BIBB COUNTY BOARD OF EDUCATION,
LGA62064,ATLANTA,3980 DEKALB TECHNOLOGY CENTER,GA,33.8895998,-84.264889,73883,Dekalb Holdings LLC,
LGA61118,PEACHTREE CITY,700 WESTPARK DR,GA,33.40288,-84.591461,1477071,"Boyd Peachtree City GSA, LLC",
LGA62343,COLUMBUS,1004 BROADWAY,GA,32.4648847,-84.993071,22420,WOODRUFF PROPERTY MANAGEMENT CO,
LGA61043,STATESBORO,3 S MAIN ST,GA,32.44867,-81.783671,43115,Parker & Wiggins,
LGA62470,CORDELE,510 E 15th Ave,GA,31.96446,-83.775891,201914,"Skelton Cordele Properties, LLC",
LGA60077,COVINGTON,9180 MARTIN LUTHER KING AVENUE,GA,33.5801546,-83.819809,322435,"BYPASS HOLDINGS, LLC",
LGA60253,VALDOSTA,1750 AIRPORT RD,GA,30.7938029,-83.280888,25014,VALDOSTA REGIONAL AIRPORT,
LGA62255,COLUMBUS,3250 WEST BRITT DAVID RD.,GA,32.5282012,-84.955055,52035,COLUMBUS AIRPORT COMMISSION (INC),
LGA62538,NORCROSS,4365 SHACKLEFORD RD,GA,33.93838,-84.153111,577559,POWDER HORN INVESTMENTS LLC,
LGA50032,SAVANNAH,400 AIRWAYS AVE,GA,32.13899,-81.218331,260668,SAVANNAH AIRPORT COMMISSION,
LGA00166,ALBANY,3905 Newton Rd,GA,31.53342,-84.194181,28697,"ALBANY, CITY OF",
LGA62068,MACON,3530 RIVERSIDE DR,GA,32.89662,-83.682671,312364,"Ocmulgee Fields, Inc.",
LGA60413,BRUNSWICK,134 JUNIPER CT,GA,31.21568,-81.495511,274634,"SHEAMUS NICHOLS, LLC",
LGA62313,DUBLIN,919 HILLCREST PKY,GA,32.5475324,-82.930373,200203,"Skelton Dublin Properties, LLC",
LGA41031,MILLEDGEVILLE,109 Cypress Cors,GA,33.10006,-83.248631,166255,"CoreCivic, Inc.",
LGA60399,ATLANTA,3719 N Peachtree Rd,GA,33.9007188,-84.294139,1825388,"Chamblee Business Center Assocaites, LLC",
LGA62254,AUGUSTA,1501 AVIATION WAY,GA,33.37009,-81.965021,74792,"AUGUSTA-RICHMOND, COUNTY OF",
LGA60401,ATLANTA,2400 Century Pkwy NE,GA,33.84697,-84.306701,2686770,"HIGHWOODS PROPERTIES, INC.",
LGA44002,ATLANTA,4165 SOUTH AIRPORT ROAD,GA,33.77398,-84.52411,246881,"FULTON COUNTY HANGAR SERVICES, LLC",
LGA60408,MACON,440 Martin Luther King Jr Blvd,GA,32.83394,-83.625901,68400,RCR Properties,
LGA44041,MACON,300 MULBERRY ST,GA,32.8354176,-83.623875,593405,GATEWAY MACON LLC,
LGA60451,MACON,300 MULBERRY ST,GA,32.8354176,-83.623875,199110,GATEWAY MACON LLC,
LGA48092,SAVANNAH,2 E BRYAN ST,GA,32.08033,-81.091201,273409,PHRM HOLDINGS LLC,
LGA50096,SAVANNAH,2 E BRYAN ST,GA,32.08033,-81.091201,94007,PHRM HOLDINGS LLC,
LGA59081,SAVANNAH,2 E BRYAN ST,GA,32.08033,-81.091201,125482,PHRM HOLDINGS LLC,
LGA61188,GAINESVILLE,329 OAK ST,GA,34.30021,-83.830181,99982,"POWELL, WILLIAM A II",
LGA44080,ATLANTA,245 PEACHTREE CENTER AVE NE,GA,33.76119,-84.385601,826573,ACP MARQUIS I LLC,
LGA48120,ATLANTA,245 PEACHTREE CENTER AVE NE,GA,33.76119,-84.385601,2306481,ACP Peachtree Center LLC,
LGA60376,VIDALIA,104 W 3rd St,GA,32.21523,-82.415991,335227,"MBL VENTURES, LLLP",
LGA60019,MARIETTA,2036 FRANKLIN WAY,GA,33.9328455,-84.4619,255057,771 SPRING STREET ASSOCIATES,
LGA00790,ATLANTA,2500 CENTURY PARKWAY,GA,33.84875,-84.30639,3179496,Highwoods Realty Limited Partnership,
LGA44074,ATLANTA,1745 PHOENIX BLVD,GA,33.61544,-84.446101,72353,WePartner Management LLC,
LGA60089,BERKELEY LAKE,4855 Peachtree Industrial Blvd,GA,33.96971,-84.19221,86873,"PEACHTREE II & III, LLC",
LGA44095,SAVANNAH,139 Southern Blvd,GA,32.06196,-81.153361,376198,FLAHERTY FAMILY TRUST,
LGA60268,ATLANTA,4341 International Pkwy,GA,33.6357855,-84.396278,108688,"Tradeport Atlanta, LLC",
LGA60096,VALDOSTA,3149 PERIMETER PARK,GA,30.88251,-83.27521,291489,"MHT, LLC",
LGA42149,MARIETTA,1415 FRANKLIN ROAD,GA,33.91719,-84.4951,584125,771 SPRING STREET ASSOCIATES,
LGA46081,MACON,1645 FORREST HILL,GA,32.89958,-83.70375,92979,TREATY FIELDS LLC,
LGA60381,MACON,1645 FORREST HILL,GA,32.89958,-83.70375,248237,TREATY FIELDS LLC,
LGA44049,AUGUSTA,600 JAMES BROWN BLVD,GA,33.4718035,-81.969587,1012415,"KEENAN DEVELOPMENT ASSOCIATES OF AUGUSTA, LLC",
LGA48014,ATLANTA,6000 N TERMINAL PKY,GA,33.6416726,-84.446672,2029777,CITY OF ATLANTA DEPARTMENT OF AVIATION,
LGA60149,ATLANTA,6000 N TERMINAL PKY,GA,33.6416726,-84.446672,60756,CITY OF ATLANTA DEPARTMENT OF AVIATION,
LGA60375,GAINESVILLE,2565 Thompson Bridge Rd,GA,34.33903,-83.848641,392564,"2565 THOMPSON BRIDGE, LLC",
LGA62623,ATLANTA,73 Southwoods Pkwy,GA,33.64407,-84.38878,542307,"Azure Southwoods Atlanta, LLC",
LGA43248,COLUMBUS,1338 BROADWAY,GA,32.47198,-84.992801,44950,"Lockwood 1338 Broadway, LLC",
LGA60415,TIFTON,732 2ND ST W,GA,31.45728,-83.522971,241845,"MHT, LLC",
LGA45070,ATLANTA,"10 10TH STREET, NE",GA,33.78154,-84.38785,769340,UIR 10th Street LLC,
LGA60406,BRUNSWICK,295 AVIATION PKWY,GA,31.25358,-81.46737,37283,"GLYNN, COUNTY OF",
LGA60368,NORCROSS,2999 Pacific Dr,GA,33.93904,-84.233331,206257,"PROLOGIS, INC.",
LGA60379,KENNESAW,1723 MCCOLLUM PKWY,GA,34.01757,-84.60043,235528,"Hawthorne Global Aviation Services, LLC",
LGA44159,COLLEGE PARK,1699 Phoenix Pkwy,GA,33.61157,-84.445691,470168,M S D G ATLANTA SOUTH LLC,
LGA43124,AUGUSTA,115 ROBERT C. DANIEL PRKWY,GA,33.48698,-82.08178,418810,65 PARTNERS LLC,
LGA46055,ATLANTA,2150 PARKLAKE DR NE,GA,33.84838,-84.250011,1503580,"Atlanta GSA CIS, LLC",
LGA00300,ROME,480 Riverside Pkwy NE,GA,34.27546,-85.169311,419290,"RP SSA Rome, LLC",
LGA60357,COLUMBUS,7263 N LAKE DR,GA,32.54973,-84.952021,499560,"MHT, LLC",
LGA46058,ALBANY,410 WEST BROAD AVE.,GA,31.57828,-84.15607,78599,"SOUTHEAST STB PORTFOLIO, LLC",
LGA60377,TOCCOA,155 BIG A RD,GA,34.5794824,-83.316188,313960,"TERRY GRAHAM DEVELOPMENT, LLC",
LGA46078,SAVANNAH,8 Southern Oaks Ct,GA,32.06098,-81.158401,499833,"MID-SOUTH DEVELOPEMENT GROUP, LLC",
LGA48141,ATLANTA,"230 PEACHTREE ST, SW",GA,33.7603688,-84.387642,313112,PORTMAN 230 LLC,
LGA60389,ATLANTA,"230 PEACHTREE ST, SW",GA,33.7603688,-84.387642,233425,PORTMAN 230 LLC,
LGA61586,ATLANTA,"230 PEACHTREE ST, SW",GA,33.7603688,-84.387642,92945,PORTMAN 230 LLC,
LGA46001,ATLANTA,180 SPRING ST SW,GA,33.7498808,-84.397465,3700249,GOVERNMENT PROPERTIES INCOME TRUST LLC,
LGA62646,GRIFFIN,"1500 BLOCK, FLYNT Street",GA,33.25112,-84.28976,260444,"UIRC-GSA GRIFFIN GA, LLC",
LGA00963,DULUTH,3700 Crestwood Pkwy NW,GA,33.9463477,-84.129903,184341,MYP Gwinnett LLC,
LGA47151,DALTON,301 Point North Pl,GA,34.79368,-84.973401,234411,"RP SSA Dalton, LLC",
LGA62099,ATLANTA,2872 WOODCOCK BLVD,GA,33.87682,-84.272311,249252,"ATPA Duke, LLC",
LGA62273,ATLANTA,2872 WOODCOCK BLVD,GA,33.87682,-84.272311,28749,"ATPA Duke, LLC",
LGA47035,EAST POINT,1100 CENTRE PARKWAY,GA,33.65519,-84.51296,1277655,Duke Realty Limited Partnership,
LGA48028,AUGUSTA,600 JAMES BROWN BOULEVARD,GA,33.470179,-81.97018,71282,BAK NINTH STREET VENTURE LLC,
LGA00281,DALTON,705 College Dr,GA,34.76919,-85.002391,309695,"B.T.F. INVESTMENTS, L.L.C.",
LGA48080,VALDOSTA,3161 Perimeter Park Ln,GA,30.88173,-83.276561,166786,"VALDOSTA PERIMETER CENTER I, LLC",
LGA37111,ATLANTA,1718 PEACHTREE ST,GA,33.8017109,-84.392389,199614,P25 Ownership LLC,
LGA48087,ATHENS,1650 Prince Ave,GA,33.96694,-83.405361,412219,"MILLEDGE PARTNERS, LLC",
LGA62593,THOMASVILLE,1916 SMITH AVE,GA,30.8351437,-83.949839,268827,"UIRC-GSA Thomasville Ga, Llc",
LGA47149,ATLANTA,1995 N PARK PL SE,GA,33.90396,-84.479751,393979,"Boxer F2, L.P.",
LGA62112,ATLANTA,1995 N PARK PL SE,GA,33.90396,-84.479751,99795,"Boxer F2, L.P.",
LGA47148,ATLANTA,1899 Powers Ferry Rd SE,GA,33.9075977,-84.464738,443591,"MRE-Powers Ferry, LLC",
LGA48151,ATLANTA,1899 Powers Ferry Rd SE,GA,33.9075977,-84.464738,231966,"MRE-POWERS FERRY, LLC",
LGA61021,ATLANTA,1899 Powers Ferry Rd SE,GA,33.9075977,-84.464738,84550,"MRE-POWERS FERRY, LLC",
LGA59126,MACON,435 2ND STREET,GA,32.83625,-83.6292,20053,A.J.J.M.D. REALTY CORP.,
LGA59155,MACON,435 2ND STREET,GA,32.83625,-83.6292,179369,A.J.J.M.D. REALTY CORP.,
LGA48119,STATESBORO,1050 Brannen St,GA,32.42789,-81.754041,208789,"UIRC-GSA Statesboro Ga, Llc",
LGA50020,MORROW,6670 MERCHANTS WAY,GA,33.57326,-84.348121,408347,Southern SSA Limited Liability Company,
LGA59110,ATLANTA,3780 SOUTHSIDE INDUSTRIAL PKY SE,GA,33.6521171,-84.379224,3331002,Principal Life Insurance Company,
LGA62103,ATLANTA,2970 BRANDYWINE DRIVE,GA,33.869311,-84.267871,313114,"ATPA Hollins, LLC",
LGA50050,SMYRNA,2233 LAKE PARK DRIVE,GA,33.89467,-84.484401,95792,"Brookwood Lakewood II, LLC",
LGA50106,AUGUSTA,3154 Perimeter Pkwy,GA,33.49094,-82.089761,172145,"Snelling Properties, LLP",
LGA59131,COVINGTON,10155 EAGLE DR.,GA,33.574723,-83.840078,526895,"MSDG COVINGTON, LLC",
LGA50112,SAVANNAH,6001 Chatham Center Dr,GA,32.07197,-81.150291,35598,PHRM HOLDINGS LLC,
LGA50121,ATLANTA,157 Tradeport Dr,GA,33.63962,-84.397841,1621045,"SE ATLANTA CBP, LLC",
LGA61072,GAINESVILLE,731 QUEEN CITY PKY,GA,34.2905021,-83.827895,138896,"WALTERS INCOME PROPERTIES, LP",
LGA48124,BRUNSWICK,117 N Park Dr,GA,31.19848,-81.486031,111003,ALLIANCE LAND GROUP LLC,
LGA61020,SAVANNAH,1425 Chatham Pkwy,GA,32.05815,-81.165751,2135052,EGP CBP SAVANNAH LLC,
LGA59095,ATLANTA,3750 NATURALLY FRESH BLVD,GA,33.61128,-84.511141,253768,"AUSPAY 1, LLC",
LGA59101,LAGRANGE,1300 Lafayette Pkwy,GA,33.041188,-84.996553,187805,ALLEN DEVELOPMENT GROUP INC,
LGA62208,COLLEGE PARK,2077 Convention Center Concourse,GA,33.645465,-84.460192,376618,"COLLEGE PARK GATEWAY OFFICE ONE, LLC",
LGA61108,ATLANTA,4245 International Pkwy,GA,33.63849,-84.397051,525628,"Boyd Atlanta GSA II, LLC",
LGA50076,WINDER,389 E BROAD ST,GA,33.99732,-83.698351,192089,"UIRC-GSA WINDER GA, LLC",
LGA61096,COLUMBUS,6068 BUSINESS PARK DR,GA,32.5342463,-84.884304,236354,RTD COLUMBUS LLC,
LGA62001,NORCROSS,1770 CORPORATE DR,GA,33.93776,-84.144371,831983,"WRC QV GWINNETT -- INDUSTRIAL, LLC",
LGA61138,SAVANNAH,9 PARK OF COMMERCE BLVD,GA,32.06516,-81.161541,381177,"Commerce Park Center, LLC",
LGA50101,SAVANNAH,22 BARNARD ST,GA,32.08049,-81.092981,1563905,"WHITAKER ASSOCIATES, LLC",
LGA62310,SAVANNAH,22 BARNARD ST,GA,32.08049,-81.092981,95840,"WHITAKER ASSOCIATES, LLC",
LGA62107,TIFTON,1678 CARPENTER RD S,GA,31.44805,-83.547501,24585,DEL TORO TIRE LLC,
LGA61032,BRUNSWICK,700 Gloucester St,GA,31.1489,-81.492781,237629,"MS2, LLC",
LGA62400,ATLANTA,1718 PEACHTREE ST NW,GA,33.8010175,-84.392774,1985331,P25 Ownership LLC,
LGA62345,CONYERS,1506 KLONDIKE RD SW,GA,33.6644768,-84.038335,215591,SUMMIT GROVE ASSOCIATES,
LGA62220,ATLANTA,3800 CAMP CREEK PKY SW,GA,33.6539284,-84.506702,311853,"DUKE SECURED FINANCING 2006, LLC",
LGA61944,DECATUR,5255 SNAPFINGER PARK DR,GA,33.70429,-84.174221,253000,SNAPFINGER TECH ASSOCIATES LP,
LGA62196,SAVANNAH,7391 Hodgson Memorial Drive,GA,31.9688429,-81.087987,141584,"DAI AB Plaza, LLC",
LGA59168,MACON,4685 LOG CABIN RD.,GA,32.8180941,-83.709294,1438307,"Ocmulgee Fields, Inc.",
LGA60054,ALBANY,235 W ROOSEVELT AVE,GA,31.58199,-84.152921,72983,"ALBANY TOWERS, LLC",
LGA60178,ALBANY,235 W ROOSEVELT AVE,GA,31.58199,-84.152921,8635,"ALBANY TOWERS, LLC",
LGA00609,ATLANTA,101 MARIETTA ST NW,GA,33.75699,-84.392001,402559,"TDC Centennial, LLC",
LGA62241,ATLANTA,101 MARIETTA ST NW,GA,33.75699,-84.392001,586288,"TDC CENTENNIAL, LLC",
LGA46013,ATLANTA,60 EIGHTH STREET,GA,33.7489968,-84.387985,3099595,"SUGARMAN-GARBER II, LLC",
LGA48008,SMYRNA,2300 LAKE PARK DR SE,GA,33.89677,-84.485631,30739,"Lake Park Office, LLC",
LGA60166,SMYRNA,2300 LAKE PARK DR SE,GA,33.89677,-84.485631,632722,"Lake Park Office, LLC",
LGA44092,ATLANTA,1 COPENHILL,GA,33.7708455,-84.334018,114599,"Carter Center, Inc., The",
LKY62451,PADUCAH,517 BROADWAY ST,KY,37.08641,-88.600321,48609,P E M ENTERPRISES INC,
LKY62015,LEXINGTON,771 Corporate Dr,KY,38.01327,-84.552321,745027,"CORPORATE DRIVE, LLC",
LKY60051,LOUISVILLE,160 ROCHESTER DR,KY,38.1694798,-85.762232,87607,TITAN RESEARCH & DEVELOPMENT LOUISVILLE LLC,
LKY60325,LOUISVILLE,13720 Aiken Road,KY,38.277428,-85.439126,64705,"Aiken Properties Enterprises, LLC",
LKY00085,LOUISVILLE,332 W Broadway,KY,38.24569,-85.758191,282494,"2006 HEYBURN BUILDING, LLC",
LKY62656,LOUISVILLE,332 W Broadway,KY,38.24569,-85.758191,37784,"2006 HEYBURN BUILDING, LLC",
LKY60266,LEXINGTON,2424 Sir Barton Way,KY,38.02962,-84.420251,287660,"SOUTHWYND, LLC",
LKY01103,SHELBYVILLE,329 Corporate Court,KY,,,250000,"Aulbach Pence, LLC",
LKY62139,SHELBYVILLE,329 Corporate Court,KY,,,127831,GAB PROPERTIES LLC,
LKY00211,STURGIS,9133 W. US Hwy 60,KY,37.500646,-87.946094,120604,"Phelps, William Eddie",
LKY60127,LEXINGTON,1648 McGrathiana Pkwy,KY,38.0965234,-84.49345,183144,VIII FS LEXINGTON LLC,
LKY50118,LEXINGTON,1500 LEESTOWN RD,KY,38.0657,-84.524511,6507,WINMAR CORPORATION,
LKY62541,LEXINGTON,1500 LEESTOWN RD,KY,38.0657,-84.524511,19915,WINMAR CORPORATION,
LKY61176,PIKEVILLE,334 MAIN STREET,KY,37.5002545,-82.517718,205382,ECLIPSE COLLIERIES INC,
LKY60085,LEXINGTON,100 E Vine St,KY,38.04533,-84.498031,136784,"KENTUCKY LEAGUE OF CITIES, INC.",
LKY62023,LEXINGTON,100 E Vine St,KY,38.04533,-84.498031,170913,"KENTUCKY LEAGUE OF CITIES, INC.",
LKY62132,LEXINGTON,100 E Vine St,KY,38.04533,-84.498031,386735,"KENTUCKY LEAGUE OF CITIES, INC.",
LKY47032,CORBIN,805 SOUTH MAIN STREET,KY,36.942237,-84.094932,7915,"CORBIN, CITY OF",
LKY00523,FORT WRIGHT,1885 DIXIE HWY,KY,39.05753,-84.542921,250349,"WESSELS CONSTRUCTION & DEVELOPMENT CO., INC.",
LKY60358,FORT WRIGHT,1885 DIXIE HWY,KY,39.05753,-84.542921,11482,"WESSELS CONSTRUCTION & DEVELOPMENT CO., INC.",
LKY61125,HOPKINSVILLE,121 W 10TH ST,KY,36.86523,-87.490011,43673,BRIDGE OF HOPE FELLOWSHIP,
LKY62404,BOWLING GREEN,2530 SCOTTSVILLE RD,KY,36.95155,-86.424491,40593,J MAR PROPERTIES LLC,
LKY60207,LONDON,421 W HIGHWAY 80,KY,37.14422,-84.109891,94150,"BLEDOSE JR, BAXTER",
LKY00998,FORT MITCHELL,207 Grandview Dr,KY,39.05205,-84.566281,297432,"COLUMBIA CENTER, LLC",
LKY62285,FORT MITCHELL,207 Grandview Dr,KY,39.05205,-84.566281,124242,"COLUMBIA CENTER, LLC",
LKY60179,CORBIN,225 E. PEACHTREE ST.,KY,36.9199909,-84.169491,69488,CORBIN PARKWAY CHURCH,
LKY61976,MADISONVILLE,100 YMCA DR,KY,37.35518,-87.496041,447891,RP Madisonville LLC,
LKY00103,FLORENCE,7940 KENTUCKY DR,KY,38.98497,-84.627771,2007302,"Icon Owner Pool 3 Midwest/Southeast, LLC",
LKY60367,PADUCAH,2765 Wayne Sullivan Dr,KY,37.05959,-88.572901,85976,A B C SPACE RENTAL CORP.,
LKY47125,OWENSBORO,401 FREDERICA ST,KY,37.77224,-87.112681,63671,BRYANT COMMERCIAL MULTIPLE L.L.C.,
LKY42008,LOUISVILLE,629 S FOURTH AVE,KY,38.2481277,-85.758012,40498,"MDM CAPITAL, LLC",
LKY62228,PADUCAH,235 TULLY ST,KY,37.060353,-88.574579,239756,"UIRC-GSA VI PADUCAH KY, LLC",
LKY62357,COVINGTON,333 SCOTT ST,KY,39.08782,-84.510021,9135354,"ARCP OFC Covington KY, LLC",
LKY00422,LEXINGTON,2675 REGENCY RD,KY,37.99865,-84.525391,163680,Southern Cross Development Corporation,
LKY60043,HARLAN,"51 TWAY ADDITION, 421 BYPASS",KY,36.7698091,-83.331564,115156,DONALD & LINDA PARSONS,
LKY44067,LEXINGTON,152 W ZANDALE DR,KY,38.00875,-84.518881,35727,ISAAC ZANDALE 2 LLC,
LKY62353,FORT MITCHELL,2220 Grandview Dr,KY,39.05165,-84.569141,122956,"STATION/HEMMER, LTD",
LKY00083,LOUISVILLE,9818 Bluegrass Pkwy,KY,38.22134,-85.571761,450414,PAUL A LICHTEFELD,
LKY47071,HAZARD,825 HIGH ST,KY,37.2510764,-83.195688,48658,"RTD HAZARD HIGH STREET, LLC",
LKY00093,LONDON,201 County Extension RD,KY,37.11982,-84.080131,102608,"WIEDEMANN SQUARE, LTD",
LKY61970,HAZARD,262-264 BLACK GOLD BLVD.,KY,37.2801637,-83.221218,134392,"BLACK GOLD SPE, LLC",
LKY62420,CORBIN,203 ALLISON BOULEVARD,KY,36.9199909,-84.169491,718659,HESS CREEK,
LKY62269,BARBOURVILLE,HIGHWAY 25 EAST,KY,36.8648182,-83.949309,320961,"COREY, VENNA",
LKY62144,LEXINGTON,3141 BEAUMONT CENTRE CIR,KY,38.02061,-84.555101,16731,"BEAUMONT MEDICAL PLAZA, LLC",
LKY62179,LEXINGTON,3141 BEAUMONT CENTRE CIR,KY,38.02061,-84.555101,64523,"BEAUMONT MEDICAL PLAZA, LLC",
LKY62485,BOWLING GREEN,1013 Morgantown Rd,KY,36.98867,-86.480261,156147,"BOWLING GREEN INS, LLC",
LKY61179,PRESTONSBURG,311 N. ARNOLD AVENUE,KY,37.6284545,-82.830182,67611,"First Commonwealth Bank Of Prestonsburg, Inc.,The",
LKY61186,HOPKINSVILLE,1650 MARIE DR,KY,36.83936,-87.474431,185144,"Givens Group, LLC",
LKY62637,PRESTONSBURG,1897 ROUTE 321 NORTH,KY,37.6284545,-82.830182,315092,GAB PROPERTIES LLC,
LKY62181,LOUISVILLE,620 TERMINAL DR,KY,38.1883482,-85.744914,150351,LOUISVILLE REGIONAL AIRPORT AUTHORITY,
LKY62635,LOUISVILLE,2732 RIVER GREEN CIR,KY,38.27473,-85.704761,72410,"CK REAL ESTATE, LLC",
LKY60461,LEXINGTON,389 Waller Ave,KY,38.03084,-84.519531,13697,"COLE, JOHN W",
LKY61126,HENDERSON,2000 N ELM ST,KY,37.86453,-87.575331,163335,"Logan, Thomas B.",
LKY61182,RICHMOND,1060 GIBSON BAY DR,KY,37.73829,-84.266641,179336,"MSDG RICHMOND, LLC",
LKY62515,MOUNT STERLING,402 CAMPBELL WAY,KY,38.07907,-83.953181,144467,"LUNDERGAN, LYNNE",
LKY48128,CAMPBELLSVILLE,101 Hiestand Farm Rd,KY,37.34715,-85.373981,245946,"CAMPBELLSVILLE SSA, LLC",
LKY61202,PIKEVILLE,100 FAE RAMSEY LANE,KY,37.5002545,-82.517718,394756,RAMSEY HOME PLACE LLC,
LKY62149,LONDON,601 MEYERS-BAKER RD,KY,37.11608,-84.087541,205457,"LACKEYS,LLC",
LKY61999,FLORENCE,7125 Industrial Rd,KY,38.97795,-84.611611,2509821,GPT PROPERTIES TRUST,
LKY62259,MADISONVILLE,190 MADISON SQUARE DR,KY,37.32242,-87.477501,29258,"MART, LLC",
LKY60550,LONDON,150 HAL ROGERS ROAD,KY,37.1411091,-84.118482,291295,"BARTON, JUSTIN AND BARTON, VICTORIA",
LKY50095,LOUISVILLE,9600 Brownsboro Rd,KY,38.30786,-85.572941,92091,JAYTEE PROPERTIES,
LKY62109,MAYSVILLE,509 Market Place Dr,KY,38.5986,-83.797227,173770,"BUNNELL HILL DEVELOPMENT CO., INC.",
LKY61178,HARLAN,189 VILLAGE CENTER ROAD,KY,36.7698091,-83.331564,134665,Village Center LLC,
LKY62111,PIKEVILLE,333 HAMBLEY BLVD,KY,37.4825311,-82.531601,163943,RAMSEY HOME PLACE LLC,
LKY42136,NICHOLASVILLE,400 BELLERIVE BLVD,KY,37.9843321,-84.587388,106397,"400 BELLERIVE, LLC",
LKY62351,LEXINGTON,4000 Terminal Dr,KY,38.03768,-84.598101,132054,LEXINGTON-FAYETTE URBAN COUNTY GOVERNMENT,
LKY60040,FLORENCE,7 YOUELL ST,KY,39.00116,-84.625321,365410,DRINKARD DEVELOPMENT CO INC,
LKY62245,ERLANGER,3900 Olympic Blvd,KY,39.05387,-84.630641,258397,CPX OLYMPIC II CORPORATION,
LKY62517,LOUISVILLE,711 Magazine St,KY,38.24864,-85.763831,44510,CROMWELL LOUISVILLE ASSOCIATES,
